id_camion,ciudad_origen,capacidad_maxima,valoracion,ciudad_destino,peso_carga,valor_carga,dimension_carga,requisitos,match
982,Santiago,12521,4,Valparaiso,1659,16293039,238.86678597958445,0,1
696,Santiago,35085,1,Santiago,16032,1330656,73869.21287966822,0,1
271,Concepcion,3396,5,Antofagasta,2382,14053800,2189.6746209383755,1,1
327,Valparaiso,34548,2,Santiago,25244,201497608,1006.4183429200617,0,1
729,Santiago,6614,2,Concepcion,4506,23435706,2000.4466992260816,1,1
768,Santiago,28925,5,Concepcion,23278,108149588,145466.35657768184,0,1
905,Santiago,15993,1,Antofagasta,4331,35475221,1771.8449797721198,0,1
481,Santiago,28810,3,Concepcion,18043,103909637,67841.90541588503,0,0
271,Antofagasta,45388,2,Santiago,32132,54656532,36099.72483679171,0,0
118,Santiago,8379,3,Concepcion,3038,19494846,687.7004873730496,1,0
562,Concepcion,29645,4,Antofagasta,9828,72098208,67927.5271919008,0,0
614,Antofagasta,21086,2,Valparaiso,12854,45683116,8466.202489005482,0,1
527,Antofagasta,31474,5,Concepcion,14554,125193508,862.2724184436466,0,1
634,Antofagasta,20731,4,Santiago,1044,6579288,844.2720000712361,0,1
152,Valparaiso,40614,4,Santiago,9687,14268951,9840.986468662104,0,0
125,Valparaiso,25636,2,Concepcion,3833,7114048,284.8921353838321,0,1
564,Valparaiso,41587,3,Santiago,27266,137829630,141404.25355199171,0,1
916,Concepcion,32022,5,Antofagasta,16219,133774312,30406.234487909158,0,0
182,Concepcion,17411,4,Santiago,13532,130056052,5548.425914654467,0,0
697,Valparaiso,4324,5,Antofagasta,1059,1829952,2600.4490230196043,0,0
97,Concepcion,10451,1,Santiago,8001,78417801,26776.3058090731,0,0
48,Santiago,27518,2,Valparaiso,8796,26651880,6790.9653527801265,0,0
820,Antofagasta,2293,4,Concepcion,432,1696896,299.1568484437431,0,1
98,Antofagasta,2186,3,Concepcion,494,4796740,933.1621434133999,0,0
25,Santiago,5507,1,Antofagasta,2705,7795810,8062.660180103743,0,1
785,Concepcion,15354,3,Valparaiso,5581,8868209,4346.1773280309735,1,1
882,Antofagasta,24612,1,Valparaiso,1845,14617935,1190.3121953572133,0,0
639,Concepcion,42953,5,Valparaiso,12824,78739360,25177.53371215306,0,1
619,Santiago,24000,2,Antofagasta,3561,17014458,4196.999658342583,0,1
638,Valparaiso,18370,1,Valparaiso,6790,33182730,25972.141741372732,1,0
623,Antofagasta,21557,5,Valparaiso,1027,2260427,3810.4373135798032,0,0
376,Antofagasta,6278,5,Antofagasta,4338,23151906,14935.631560071746,0,1
686,Valparaiso,33,3,Valparaiso,14,74900,47.988993523727544,1,0
214,Valparaiso,16069,3,Santiago,15320,97527120,9414.091036612483,0,1
35,Concepcion,20069,4,Santiago,18437,87649498,128544.49024876012,0,0
438,Santiago,18914,3,Valparaiso,12086,114611538,42790.79916351054,0,1
895,Valparaiso,579,4,Valparaiso,536,4476672,4088.1547583259603,0,0
110,Antofagasta,38140,5,Santiago,31716,21154572,114473.73756254687,0,0
865,Santiago,48907,3,Santiago,18154,82455468,84221.22130726231,0,1
546,Concepcion,24922,1,Valparaiso,9838,8470518,5547.124063807887,0,1
299,Santiago,24755,4,Valparaiso,6507,20614176,7512.523346288366,0,0
530,Antofagasta,39345,5,Antofagasta,35692,144945212,9426.534230822635,0,0
772,Antofagasta,11531,2,Concepcion,1203,11660679,4295.131158026283,1,0
514,Antofagasta,5603,5,Antofagasta,4941,17629488,758.3062673523374,0,1
297,Antofagasta,36089,5,Valparaiso,3781,33529908,2555.234313688353,0,1
179,Valparaiso,29689,3,Santiago,4931,37963769,1163.7901510910633,0,0
156,Antofagasta,18785,5,Santiago,9814,66705758,10825.114184857946,0,1
290,Santiago,3025,4,Antofagasta,700,2746800,1101.9019746566528,0,1
70,Antofagasta,16832,3,Concepcion,16748,75818196,20447.50548955386,0,0
925,Concepcion,36765,4,Concepcion,23681,167590437,26076.559980070837,0,1
284,Antofagasta,19918,1,Antofagasta,18929,66005423,60718.551556138664,0,0
759,Valparaiso,46375,4,Antofagasta,29257,109362666,101871.66156839648,1,0
168,Concepcion,32725,5,Concepcion,894,2735640,35.223481348399204,0,1
581,Valparaiso,43464,1,Antofagasta,31222,21761734,60947.654866159,0,0
527,Concepcion,1272,2,Antofagasta,968,3120832,1910.605651015365,0,0
765,Santiago,36231,4,Concepcion,34339,254451990,280714.3579833085,0,1
868,Antofagasta,49103,3,Concepcion,27707,69378328,54024.226059669534,0,1
967,Concepcion,24236,2,Valparaiso,4214,16110122,3473.383597343024,1,0
41,Valparaiso,15356,4,Santiago,4823,1553006,4022.7498877888365,0,1
776,Concepcion,48936,1,Antofagasta,6444,2442276,2631.2474293764703,0,1
378,Valparaiso,34397,4,Santiago,12677,61141171,47541.43473264588,0,1
247,Valparaiso,969,2,Antofagasta,805,3865610,108.70939101620664,0,1
615,Santiago,18088,1,Valparaiso,7307,46377529,3229.1790101791294,0,0
161,Valparaiso,41099,1,Santiago,22136,100032584,133911.33652817263,0,1
643,Valparaiso,29258,3,Santiago,1979,14711886,8360.281095268343,0,1
580,Antofagasta,20759,3,Concepcion,8848,24827488,3533.1123910780125,0,0
554,Santiago,9041,3,Valparaiso,2851,2480370,3891.8829602445535,0,1
45,Valparaiso,30603,3,Santiago,7258,4579798,12492.52176191134,0,1
929,Valparaiso,305,3,Concepcion,159,464598,244.6962640496442,0,0
286,Antofagasta,16044,5,Santiago,3980,20620380,10942.858281319715,1,0
20,Santiago,32185,5,Concepcion,30656,205272576,93852.44958417224,1,1
534,Antofagasta,23607,5,Valparaiso,3341,9782448,3185.5646376862032,0,0
168,Valparaiso,28475,4,Santiago,15436,44656348,80117.76106534424,0,0
27,Antofagasta,15420,1,Concepcion,14904,31045032,19292.34937719239,0,0
797,Santiago,36807,4,Antofagasta,32089,182843122,225802.30608063075,0,0
600,Antofagasta,35641,1,Concepcion,7741,48884415,13925.35803825029,0,0
192,Santiago,31905,5,Concepcion,25780,244858440,64981.91106272757,1,1
943,Santiago,48167,1,Concepcion,17342,16336164,5819.252445781354,0,1
511,Antofagasta,42046,2,Santiago,1238,2083554,211.72345759045473,0,1
518,Santiago,18521,2,Concepcion,8183,74588045,20923.384286131022,0,0
893,Antofagasta,6964,5,Santiago,2959,8782312,10286.291667367072,0,0
698,Santiago,4169,2,Antofagasta,714,3950562,2866.008051099149,1,0
144,Valparaiso,9146,3,Valparaiso,7845,32368470,20934.783825967374,1,1
127,Antofagasta,43301,2,Concepcion,8805,52196040,45104.677073981424,0,1
644,Santiago,31592,2,Concepcion,9125,79278000,5519.920856780805,0,0
147,Antofagasta,46943,5,Antofagasta,1079,2580968,1706.2379706134543,0,0
31,Concepcion,34644,4,Antofagasta,3742,29191342,16892.93306043861,1,0
297,Valparaiso,2900,4,Antofagasta,2420,24158860,433.73543292492263,0,1
910,Concepcion,34606,1,Antofagasta,13362,111719682,83733.90160940954,0,1
560,Antofagasta,2809,5,Santiago,1010,1495810,444.6237826258633,0,1
657,Santiago,45560,2,Concepcion,43765,35931065,347110.92801687843,0,1
128,Concepcion,42726,3,Concepcion,22202,101973786,13123.801442654247,0,0
954,Valparaiso,17025,1,Concepcion,3531,21108318,4887.291030405952,0,1
33,Concepcion,40356,2,Valparaiso,9137,55479864,12269.026392055383,0,0
829,Concepcion,29171,3,Concepcion,14460,88061400,23712.2273671318,0,1
814,Santiago,15646,3,Concepcion,8642,80889120,6720.592956813295,0,0
161,Valparaiso,16068,3,Santiago,15632,28700352,112612.83081715512,0,1
378,Santiago,28578,4,Concepcion,10315,29965075,12051.302065959906,0,0
534,Valparaiso,1396,5,Concepcion,260,403780,320.36022213869995,0,0
413,Santiago,29084,5,Antofagasta,28830,218358420,23432.715950600665,0,1
903,Concepcion,12369,2,Antofagasta,7664,56499008,6071.9854986928385,1,0
233,Concepcion,9849,1,Santiago,8375,57243125,13396.116563157906,0,0
310,Antofagasta,46984,2,Concepcion,42961,206857215,132601.9571461199,0,0
959,Valparaiso,43638,3,Concepcion,1968,7181232,494.4276352832236,0,0
223,Santiago,34492,1,Concepcion,23154,202782732,113881.24724078503,0,0
878,Antofagasta,37068,2,Valparaiso,10580,70483960,25450.167976904042,0,1
193,Concepcion,20551,1,Valparaiso,6866,60352140,25276.879276788328,0,1
584,Concepcion,6774,3,Valparaiso,760,4079680,1233.696446562461,0,1
746,Santiago,25134,4,Santiago,21787,39674127,110774.19045140616,0,0
336,Concepcion,27031,5,Concepcion,20532,54101820,56296.20892456526,0,0
4,Antofagasta,12194,1,Santiago,3717,21023352,863.1109678176709,1,0
675,Santiago,23522,2,Santiago,14275,108704125,19530.138467173314,0,1
85,Antofagasta,12896,5,Concepcion,11217,17969634,21708.352220660847,0,1
181,Valparaiso,37906,3,Valparaiso,573,1884024,1463.6220909667466,0,1
665,Concepcion,18523,4,Concepcion,5853,25759053,3670.9743301682824,0,0
99,Santiago,3098,3,Valparaiso,41,252683,7.381677740190423,0,1
115,Concepcion,37975,2,Valparaiso,2004,17865660,13747.070824179153,0,0
543,Concepcion,46555,5,Santiago,38215,114492140,156362.02950454585,0,1
634,Concepcion,9091,1,Concepcion,7868,26452216,3224.8287051742236,0,1
43,Valparaiso,460,4,Concepcion,200,840400,941.7206910463485,1,1
679,Santiago,2036,5,Concepcion,903,958083,3851.798461774014,0,1
996,Santiago,36320,4,Antofagasta,22323,209702262,43097.079196667335,1,0
598,Concepcion,37602,5,Valparaiso,34410,150199650,79273.55054183066,0,0
665,Valparaiso,40329,3,Valparaiso,25418,141451170,103216.18455819724,0,0
607,Valparaiso,30759,5,Santiago,20370,110099850,114996.67129175382,0,0
48,Antofagasta,49566,4,Antofagasta,6882,3158838,4560.202766310984,0,1
938,Antofagasta,27450,3,Antofagasta,11556,43196328,14486.601656014833,1,0
806,Antofagasta,16253,1,Concepcion,6043,8055319,43244.714809920675,0,1
485,Concepcion,17050,3,Valparaiso,14511,31575936,40100.13588020486,0,1
178,Valparaiso,458,2,Santiago,118,630710,401.3552632772306,0,1
793,Santiago,3515,1,Santiago,553,4996355,187.31123538153872,0,0
509,Concepcion,31279,1,Valparaiso,15788,103111428,73265.3834485672,0,1
368,Santiago,18127,5,Concepcion,5959,25891855,19139.920206642757,0,1
202,Santiago,16180,2,Valparaiso,6130,39035840,4621.313488219066,1,0
17,Valparaiso,30834,1,Concepcion,15109,78838762,95443.65282276302,0,0
206,Valparaiso,10290,4,Valparaiso,7471,22607246,38112.44231491686,0,0
531,Valparaiso,22165,4,Antofagasta,22058,131840666,55947.63486389612,0,0
776,Valparaiso,33937,3,Concepcion,8315,50654980,1122.1956722940888,0,0
892,Santiago,17050,3,Santiago,1021,9931267,3915.598242085642,0,0
258,Antofagasta,13537,5,Valparaiso,11039,78023652,14291.777358658239,0,0
873,Antofagasta,26319,5,Concepcion,24794,31091676,203301.94996856517,0,1
236,Santiago,18227,4,Concepcion,15401,73200953,30484.39998858422,0,1
633,Concepcion,41522,1,Antofagasta,9910,71679030,4747.968448041085,0,1
111,Santiago,29418,5,Santiago,14289,24477057,7139.94327008945,1,0
213,Concepcion,26966,3,Concepcion,1136,5881072,1782.5395723991605,0,0
957,Santiago,29030,5,Valparaiso,795,1577280,540.9415942560472,0,0
774,Concepcion,4798,3,Valparaiso,1539,9824976,5614.165348758541,1,0
712,Santiago,37172,1,Valparaiso,31478,259315764,34169.70776040274,0,1
691,Concepcion,8916,5,Antofagasta,8469,25957485,22064.263224547816,0,1
935,Valparaiso,46331,2,Concepcion,27790,189444430,128824.3775164029,0,0
724,Valparaiso,6570,5,Concepcion,1795,7923130,13869.554649596064,0,0
409,Santiago,15462,5,Antofagasta,4132,36985532,2872.788105069851,0,0
516,Santiago,42046,4,Santiago,20821,178914853,104098.99769657184,0,1
19,Concepcion,22730,2,Valparaiso,795,2702205,2431.6208743069005,0,1
722,Concepcion,47611,3,Concepcion,41793,125546172,27633.324617593455,0,1
483,Concepcion,38691,1,Santiago,13366,24245924,8735.942665208764,1,1
155,Valparaiso,43379,4,Concepcion,28817,132875187,5966.777646688407,0,0
849,Valparaiso,2736,3,Concepcion,607,3051389,718.2872295638103,0,0
553,Santiago,23626,4,Valparaiso,4917,37379034,1905.8965103225814,0,0
570,Valparaiso,30620,4,Valparaiso,28489,273465911,23427.408679503915,0,0
724,Valparaiso,18712,4,Santiago,13867,14504882,105282.99976103229,0,1
536,Concepcion,18328,1,Antofagasta,12855,83428950,10944.212410754242,0,0
96,Santiago,12069,1,Antofagasta,9421,12548772,61932.39603718624,0,1
507,Concepcion,46114,3,Antofagasta,20,157720,15.91607283461867,0,0
336,Antofagasta,42860,2,Concepcion,23968,215520256,35746.07840138077,0,1
601,Valparaiso,49463,3,Antofagasta,43125,68094375,34468.086043244526,1,0
744,Santiago,38067,1,Antofagasta,9666,10593936,43167.07278058122,0,1
124,Santiago,25828,4,Concepcion,19672,121120504,172336.09585856157,0,0
457,Valparaiso,37629,5,Antofagasta,13956,83498748,8279.772039696047,0,1
454,Concepcion,34143,2,Valparaiso,1558,4501062,6856.266923471949,0,1
956,Antofagasta,22151,1,Santiago,5777,5597913,25555.70505240179,0,1
640,Valparaiso,2042,2,Concepcion,1340,5920120,4108.049651434222,0,0
53,Santiago,4615,3,Concepcion,1922,8458722,4729.32453229431,0,1
409,Santiago,45495,5,Valparaiso,37732,69125024,110086.68623181246,0,0
976,Santiago,692,4,Concepcion,354,2611458,1767.3328744867786,0,1
452,Antofagasta,34097,5,Antofagasta,19175,191750000,16297.146044752892,0,1
450,Valparaiso,7708,5,Santiago,588,3180492,5502.728394335413,0,0
353,Valparaiso,37646,1,Valparaiso,6174,22559796,10702.259732801242,0,0
299,Valparaiso,12651,2,Antofagasta,980,4237520,2297.8167318358182,1,0
171,Antofagasta,9472,1,Santiago,2835,8816850,12427.622501284795,0,1
729,Antofagasta,6949,1,Concepcion,3756,15324480,22267.015410167558,0,0
314,Concepcion,47255,2,Antofagasta,15054,85446504,50219.13612247833,0,0
140,Concepcion,31903,4,Concepcion,21223,206117776,11225.62613781569,0,0
549,Santiago,44617,4,Santiago,44134,85046218,331949.48050356813,0,0
242,Santiago,5816,1,Valparaiso,2593,24861684,5857.012978297251,0,0
816,Valparaiso,20940,1,Concepcion,3765,5632440,2243.138828242457,0,0
427,Santiago,34067,2,Antofagasta,12086,80118094,11610.45271340095,0,0
246,Antofagasta,39772,3,Concepcion,15040,101820800,2538.473100246537,1,0
667,Valparaiso,49397,5,Valparaiso,13551,133423146,23135.117147455614,0,1
241,Concepcion,27832,3,Concepcion,689,1171989,1691.5227138721025,1,1
965,Santiago,15457,1,Concepcion,10675,13813450,46082.39184170031,0,1
924,Santiago,48335,5,Valparaiso,41371,309992903,17252.126504725326,1,0
554,Valparaiso,23505,5,Valparaiso,16451,37557633,13993.042731891665,0,1
660,Santiago,49210,4,Valparaiso,35224,6445992,116516.54840590962,0,1
772,Antofagasta,41697,2,Concepcion,17971,109497303,83089.35505865753,0,0
396,Concepcion,48473,3,Santiago,8290,69312690,2758.7471844752768,0,1
146,Valparaiso,33994,2,Antofagasta,24097,64676348,56053.5945506356,0,0
951,Concepcion,7928,5,Valparaiso,2651,19166730,1070.2609656624834,0,1
157,Santiago,30085,3,Valparaiso,4469,24735915,11980.603653004086,0,1
865,Santiago,26769,5,Antofagasta,3066,8560272,7163.833415541043,0,0
183,Concepcion,29184,3,Valparaiso,2489,18095030,3258.690665362108,0,1
976,Valparaiso,35350,5,Valparaiso,32173,36580701,33164.495610704864,0,0
356,Valparaiso,2149,5,Valparaiso,80,209200,388.6074495155116,1,0
528,Concepcion,33999,3,Santiago,5441,1697592,20611.08745110014,0,0
372,Valparaiso,3174,2,Antofagasta,975,9419475,1240.8194912278652,0,0
867,Valparaiso,16132,2,Valparaiso,7485,26721450,3019.9039525861913,0,0
756,Antofagasta,38424,1,Antofagasta,17219,155401475,160472.77474581212,0,1
381,Concepcion,21946,5,Antofagasta,4672,28559936,13840.763589583788,0,0
72,Santiago,44107,4,Concepcion,16411,120932659,62272.93704360578,0,1
369,Santiago,45054,1,Santiago,6091,32824399,15211.815765764908,1,1
759,Antofagasta,23581,4,Antofagasta,17535,138614175,58258.21349261148,0,0
634,Concepcion,41943,1,Santiago,25198,194629352,8117.652420351832,1,0
174,Concepcion,18437,4,Antofagasta,7130,45239850,47077.9357004888,0,1
211,Concepcion,4415,1,Santiago,2423,10469783,2127.6855311826257,0,0
970,Valparaiso,40384,5,Valparaiso,17499,81002871,30162.71978097748,0,0
991,Antofagasta,25906,5,Antofagasta,6477,42210609,32730.770575283623,0,1
522,Antofagasta,26248,4,Antofagasta,22107,51177705,32527.924466614884,0,1
220,Santiago,9592,4,Antofagasta,5711,9840053,3498.3330020425,0,0
305,Santiago,25865,5,Concepcion,13876,77677848,9338.086400272829,0,1
340,Antofagasta,29824,2,Valparaiso,10587,73389084,1722.270073017671,0,0
992,Concepcion,22756,5,Antofagasta,633,3609366,835.5866420982338,1,0
953,Antofagasta,29126,5,Concepcion,22316,139541948,54251.402503219004,0,0
746,Santiago,18432,2,Valparaiso,12278,23426424,5194.264281703345,0,1
630,Concepcion,2666,5,Valparaiso,1704,8465472,11254.77954398418,0,1
8,Concepcion,39087,5,Santiago,29755,257023690,37425.18615673913,0,1
672,Santiago,23379,5,Santiago,8995,37365230,77539.96735583163,0,1
542,Santiago,20045,5,Valparaiso,4551,5611383,3969.8285465747895,0,1
507,Concepcion,24118,5,Concepcion,1240,5648200,1989.6091157822118,0,1
443,Concepcion,3683,1,Valparaiso,1606,7861370,8334.558551395883,0,1
43,Antofagasta,21194,2,Antofagasta,12638,71758564,7748.650658449962,1,1
273,Concepcion,47174,2,Santiago,7721,43971095,4746.13626353575,0,1
922,Valparaiso,14527,2,Antofagasta,7088,36510288,2878.76039906301,0,1
527,Antofagasta,22262,2,Antofagasta,16805,66749460,10518.98313699924,0,1
897,Valparaiso,41685,5,Antofagasta,30939,27783222,153464.31015171713,0,1
664,Concepcion,18690,2,Antofagasta,5078,28025482,16576.108342620686,0,1
943,Antofagasta,9227,5,Antofagasta,1201,1019649,3732.780782688525,0,1
795,Concepcion,23518,5,Santiago,13202,7841988,12209.605556051456,1,1
445,Antofagasta,33842,3,Valparaiso,5905,4712190,16166.333114742498,0,0
137,Santiago,31993,1,Antofagasta,31567,277316095,10094.847887872462,0,1
545,Santiago,29168,4,Santiago,13210,85746110,88665.49343686324,0,1
563,Antofagasta,41744,2,Valparaiso,5916,17038080,176.25964155961782,0,1
322,Valparaiso,48196,4,Antofagasta,45658,330244314,239748.50613779016,0,0
454,Santiago,2313,4,Valparaiso,996,2538804,629.5348202655364,0,1
116,Concepcion,4350,3,Valparaiso,1308,5610012,11297.410289169437,0,1
458,Santiago,14773,2,Santiago,155,663090,313.4828781507038,0,0
780,Concepcion,45559,1,Valparaiso,844,156984,3264.006057226772,0,0
23,Antofagasta,42958,3,Valparaiso,29519,189216790,1760.3930627633374,0,0
886,Santiago,9313,2,Concepcion,1731,12409539,437.7082978233184,0,1
116,Concepcion,27719,1,Concepcion,255,1412700,1073.0103448971754,0,0
574,Antofagasta,14914,3,Antofagasta,1265,9806280,1266.3556631375227,0,0
993,Valparaiso,32092,5,Valparaiso,29836,198588416,100323.8254233344,1,0
181,Santiago,9888,4,Santiago,1867,11883455,209.19696438549033,0,1
947,Valparaiso,10293,3,Valparaiso,9120,36507360,21574.700106982982,0,1
148,Santiago,32261,3,Valparaiso,7810,34270280,23539.224756107425,0,1
936,Valparaiso,17777,2,Valparaiso,10528,13465312,17883.51794809565,0,1
60,Santiago,6340,5,Santiago,1541,13389749,2010.566426289995,0,1
782,Valparaiso,21171,2,Antofagasta,2469,7513167,2344.144863980918,0,1
560,Concepcion,19143,3,Antofagasta,15715,120502620,6146.1842017860345,0,1
297,Antofagasta,7683,5,Antofagasta,3387,14015406,3782.2151456781944,0,1
278,Concepcion,49334,1,Antofagasta,37238,106351728,102878.0071374178,0,0
148,Concepcion,30166,4,Concepcion,17626,23706970,6464.153436055339,0,0
736,Antofagasta,24987,3,Santiago,17496,119147760,57878.452666896956,0,1
216,Santiago,9984,2,Concepcion,1538,1907120,763.5830610931791,0,0
440,Antofagasta,44811,1,Antofagasta,42743,147078663,99887.92706156209,0,1
819,Valparaiso,3136,2,Santiago,346,2402624,1204.068897867631,0,1
321,Antofagasta,12298,2,Concepcion,4457,26314128,2436.0857024067773,0,0
995,Valparaiso,37215,5,Santiago,26281,118343343,65124.2397882674,0,1
519,Concepcion,44693,5,Concepcion,5403,35676009,6159.017948401433,0,0
819,Santiago,29782,1,Valparaiso,11083,38047939,75339.7441114084,0,0
193,Valparaiso,47485,2,Santiago,30460,168504720,7341.847646208137,0,1
11,Santiago,635,3,Santiago,553,4343815,209.47018203606686,0,0
84,Valparaiso,22244,4,Valparaiso,19030,24853180,18628.845442693808,1,1
501,Valparaiso,41958,3,Concepcion,10049,32709495,13577.274328804451,0,0
505,Antofagasta,29566,1,Antofagasta,23077,89331067,15447.7132968149,1,1
774,Valparaiso,4533,2,Antofagasta,3178,19471606,1622.450323512961,0,1
672,Valparaiso,13078,1,Valparaiso,4282,36431256,4018.1595900016705,0,1
9,Antofagasta,43322,5,Concepcion,12034,23333926,28254.383202936442,0,1
703,Santiago,43046,3,Antofagasta,5870,49554540,3589.572771274162,0,0
838,Concepcion,11951,4,Valparaiso,11433,20339307,44018.48978390863,0,1
99,Santiago,31354,5,Valparaiso,10205,83334030,28219.586964862818,0,0
159,Santiago,7838,3,Santiago,6410,17005730,7678.431372777603,0,1
820,Valparaiso,38988,4,Concepcion,33191,111355805,73134.13696850585,1,1
667,Valparaiso,18155,1,Santiago,4478,29165214,18139.442420181098,0,1
654,Concepcion,34238,2,Antofagasta,4642,13364318,1883.7631388388081,0,1
561,Concepcion,3102,4,Antofagasta,2387,11703461,1292.4698195865165,1,0
173,Antofagasta,1501,4,Concepcion,399,2952999,2792.9863605312494,0,0
872,Valparaiso,7236,1,Concepcion,2541,23318757,2707.1764447489413,0,0
878,Concepcion,18728,5,Concepcion,6812,17922372,42216.43350764589,0,1
958,Concepcion,22699,5,Valparaiso,15879,65294448,59135.127198737166,0,1
744,Valparaiso,36990,5,Antofagasta,3579,8943921,5222.741920160022,0,0
562,Antofagasta,23882,5,Valparaiso,2220,8245080,3515.2021963490843,0,1
723,Santiago,23118,2,Valparaiso,12044,96014768,25981.37615573911,0,1
799,Concepcion,20260,5,Santiago,98,284200,261.7841315527925,1,1
919,Concepcion,46096,1,Santiago,32014,228676002,14757.820527774484,0,0
905,Concepcion,15201,3,Antofagasta,12352,33510976,14227.268039966937,0,0
754,Santiago,16542,5,Valparaiso,8297,18352964,12562.739459551203,0,0
887,Concepcion,16584,4,Antofagasta,5615,10971710,1718.2809568715795,0,0
258,Antofagasta,16011,4,Valparaiso,2262,6157164,4899.787999891669,0,1
536,Valparaiso,41152,2,Antofagasta,22907,65743090,3859.1489108721353,0,1
636,Concepcion,20648,2,Concepcion,18312,97584648,101882.73725288588,0,0
59,Santiago,26092,3,Valparaiso,1076,2806208,2995.8512939647326,0,1
359,Concepcion,945,4,Santiago,217,414470,6.973261402241665,0,1
620,Valparaiso,4141,4,Santiago,1368,7982280,542.4646616509649,0,0
478,Concepcion,39165,2,Valparaiso,5988,59221320,9552.538922846205,1,0
140,Valparaiso,49317,4,Santiago,35283,112588053,146594.78781292075,0,1
801,Antofagasta,13594,1,Santiago,2013,8170767,9476.402974479504,0,0
708,Valparaiso,15339,3,Antofagasta,13053,104828643,23944.608583294932,0,1
261,Antofagasta,12537,1,Antofagasta,4680,9916920,18461.8911004407,0,0
724,Concepcion,41909,3,Santiago,16440,32189520,37804.27940928474,1,1
147,Santiago,16506,2,Santiago,15038,12391312,47697.62171815816,0,0
468,Santiago,31499,1,Antofagasta,23947,22677809,51984.38416669527,1,0
624,Concepcion,11313,2,Concepcion,2462,10786022,7468.280359220054,0,0
623,Santiago,25210,3,Antofagasta,17586,173960712,14071.681191830761,1,1
442,Santiago,1634,2,Antofagasta,216,1160784,225.30770189944081,0,0
991,Concepcion,26915,5,Concepcion,7327,55524006,10206.47747107467,1,1
404,Santiago,640,1,Concepcion,394,3222526,1132.3817361677586,0,1
778,Antofagasta,40355,4,Santiago,35164,248961120,11505.529339356592,0,0
399,Valparaiso,46751,3,Concepcion,6510,13989990,62049.19777851526,1,0
795,Concepcion,24002,5,Concepcion,3729,3870702,6949.194368370218,0,1
349,Santiago,48162,1,Santiago,16601,152812205,15252.93629655861,0,1
5,Antofagasta,2835,2,Valparaiso,2233,15068284,16403.40752623498,0,0
228,Antofagasta,37998,5,Concepcion,15091,95269483,79126.1404626345,0,1
688,Antofagasta,42739,2,Santiago,18227,159850790,73810.14100059083,0,1
347,Antofagasta,19680,5,Concepcion,3181,3028312,7548.304626542831,0,0
850,Concepcion,33798,2,Santiago,25354,104255648,16349.845140430098,0,1
297,Antofagasta,45944,3,Antofagasta,2307,17740830,4073.134402767498,0,0
694,Valparaiso,16860,4,Antofagasta,9638,61172386,6790.919411976531,0,0
470,Antofagasta,2013,5,Santiago,606,2634888,943.5070789981372,0,1
868,Antofagasta,13559,4,Antofagasta,6546,8889468,32527.964345358327,0,1
895,Valparaiso,43155,5,Concepcion,27836,27836,8549.887825277288,1,1
299,Concepcion,22945,3,Santiago,16729,116517485,44034.471761723005,1,0
516,Concepcion,10360,3,Valparaiso,2541,6210204,12569.070431499043,0,1
288,Santiago,26344,5,Valparaiso,6198,15978444,4203.877319506451,0,0
299,Antofagasta,10081,2,Antofagasta,2512,12886560,4927.326751496647,1,1
753,Antofagasta,28346,4,Valparaiso,7426,33105108,25673.791263045718,0,1
733,Concepcion,4306,3,Valparaiso,3495,32049150,20890.895157100884,0,0
566,Santiago,7850,5,Concepcion,1242,5648616,4078.969832338188,0,1
303,Concepcion,12477,3,Santiago,9085,22285505,34120.47888934296,0,0
347,Concepcion,4761,5,Valparaiso,2758,22800386,1379.9367493372065,1,1
509,Antofagasta,9162,5,Antofagasta,7658,25462850,4818.2080675099305,0,1
605,Concepcion,46063,3,Valparaiso,2087,5492984,7300.833228784864,0,0
393,Santiago,27094,1,Antofagasta,1576,14773424,5195.52925059144,1,1
566,Concepcion,28516,5,Antofagasta,14332,141012548,21074.111365801393,0,1
961,Santiago,2829,2,Concepcion,469,1372763,577.8253158813168,0,1
294,Antofagasta,12670,2,Concepcion,3776,25401152,7094.5782332790795,1,0
577,Antofagasta,10217,2,Concepcion,4345,23045880,20277.779206252082,0,1
31,Valparaiso,38274,2,Concepcion,36762,272700516,61517.90842263866,0,0
461,Concepcion,11493,2,Santiago,9244,91404672,37170.01055486671,0,1
155,Valparaiso,31830,3,Antofagasta,7931,59022502,42349.9061184092,0,0
995,Concepcion,48943,5,Valparaiso,44267,83841698,162796.62663120002,0,0
571,Concepcion,44040,2,Santiago,38005,50698670,270576.8636983215,0,0
270,Concepcion,2158,2,Concepcion,61,469822,57.8413118639816,1,1
17,Valparaiso,649,2,Antofagasta,92,232576,161.06508180105175,0,0
447,Santiago,17551,4,Santiago,3043,11630346,5134.701399349897,0,0
17,Santiago,14285,1,Valparaiso,1985,15473075,7934.90643682835,0,0
185,Concepcion,33933,3,Valparaiso,12310,81258310,4359.383649077259,1,1
655,Antofagasta,7804,3,Valparaiso,792,6435792,1191.3026972412815,1,1
985,Valparaiso,48626,3,Antofagasta,15172,145848436,16115.077614443595,0,1
401,Valparaiso,24224,3,Santiago,17353,20146833,60676.22622060646,0,0
925,Concepcion,19724,3,Santiago,10931,77828720,7484.211561299459,1,0
833,Santiago,25579,2,Concepcion,15513,119481126,23422.800347175526,0,1
235,Valparaiso,41173,1,Valparaiso,8312,70095096,31464.75748566772,0,1
